hierarchy level 1,hierarchy level 2,hierarchy level 3,hierarchy level 4,gene,area_xyl,area_glu,%  change in level 1 mass fraction after 12 h in glu compared to xyl,%  change in level 2 mass fraction after 12 h in glu compared to xyl,%  change in level 3 mass fraction after 12 h in glu compared to xyl,%  change in level 4 mass fraction after 12 h in glu compared to xyl
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,chpT:A0A0H3CDR5,chpT,0.00827487051779,0.0047478967126,-11.2042285979413,-6.38816066524645,-35.6309575497184,-42.62
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,divL:A0A0H3CDI6,divL,0.009997421570739,0.009574727544675,-11.2042285979413,-6.38816066524645,-35.6309575497184,-4.23
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,pdeA:A0A0H3CDG5,pdeA,0.016053909863789,0.018841629271863,-11.2042285979413,-6.38816066524645,-35.6309575497184,+17.36
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,rcdA:A0A0H3CD07,rcdA,0.017498478463912,0.008424157290948,-11.2042285979413,-6.38816066524645,-35.6309575497184,-51.86
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,pleC:A0A0H3CCG1,pleC,0.004524117352504,0.003474237369029,-11.2042285979413,-6.38816066524645,-35.6309575497184,-23.21
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,dgcB:A0A0H3CAN8,dgcB,0.066230473119015,0.026544710057832,-11.2042285979413,-6.38816066524645,-35.6309575497184,-59.92
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,gcrA:A0A0H3C9J4,gcrA,0.007541620410652,0.003134022107233,-11.2042285979413,-6.38816066524645,-35.6309575497184,-58.44
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,divK:A0A0H3C9D0,divK,0.00359037386948,0.002503598689641,-11.2042285979413,-6.38816066524645,-35.6309575497184,-30.27
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,cckA:A0A0H3C8Q4,cckA,0.02124848079768,0.014542504281877,-11.2042285979413,-6.38816066524645,-35.6309575497184,-31.56
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,popA:A0A0H3C8I4,popA,0.028214480756951,0.018890560393044,-11.2042285979413,-6.38816066524645,-35.6309575497184,-33.05
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,tipN:A0A0H3C899,tipN,0.023671428990076,0.022108902907165,-11.2042285979413,-6.38816066524645,-35.6309575497184,-6.60
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,popZ:A0A0H3C7Y4,popZ,0.03142793077815,0.027123159938811,-11.2042285979413,-6.38816066524645,-35.6309575497184,-13.70
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,spmY:A0A0H3C7R4,spmY,0.000924914370645,0.00078662193306,-11.2042285979413,-6.38816066524645,-35.6309575497184,-14.95
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,tipF:A0A0H3C7P6,tipF,0.0051235311344,0.005572529210129,-11.2042285979413,-6.38816066524645,-35.6309575497184,+8.76
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,divJ:A0A0H3C5M8,divJ,0.01057521720379,0.004250509380048,-11.2042285979413,-6.38816066524645,-35.6309575497184,-59.81
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,cpdR:A0A0H3C5J9,cpdR,0.020053457086561,0.008659551233417,-11.2042285979413,-6.38816066524645,-35.6309575497184,-56.82
Cell cycle and differentiation,Cell cycle progression,Central cell cycle regulators and polarity determination,sciP:A0A0H3C507,sciP,0.00244110555547,0.001021024509181,-11.2042285979413,-6.38816066524645,-35.6309575497184,-58.17
Cell cycle and differentiation,Cell cycle progression,Cell envelope,uppP:B8H6C3,uppP,0.003662267248409,0.003050332599998,-11.2042285979413,-6.38816066524645,-9.4044016339983,-16.71
Cell cycle and differentiation,Cell cycle progression,Cell envelope,kdsA:B8H5A9,kdsA,0.062068367217301,0.122285594295557,-11.2042285979413,-6.38816066524645,-9.4044016339983,+97.02
Cell cycle and differentiation,Cell cycle progression,Cell envelope,ftsI:B8H0A0,ftsI,0.006599822739388,0.0023960128995,-11.2042285979413,-6.38816066524645,-9.4044016339983,-63.70
Cell cycle and differentiation,Cell cycle progression,Cell envelope,mraY:B8H097,mraY,0.004587924462174,0.004185688860497,-11.2042285979413,-6.38816066524645,-9.4044016339983,-8.77
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murD:B8H096,murD,0.021057987519124,0.010651983854326,-11.2042285979413,-6.38816066524645,-9.4044016339983,-49.42
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murG:B8H091,murG,0.015798570381928,0.01083603119017,-11.2042285979413,-6.38816066524645,-9.4044016339983,-31.41
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murC:B8H086,murC,0.032746017875484,0.021391965207006,-11.2042285979413,-6.38816066524645,-9.4044016339983,-34.67
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murB:B8H085,murB,0.018484265704349,0.015327354228818,-11.2042285979413,-6.38816066524645,-9.4044016339983,-17.08
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murA:B8GZB1,murA,0.050269511228402,0.053954184917245,-11.2042285979413,-6.38816066524645,-9.4044016339983,+7.33
Cell cycle and differentiation,Cell cycle progression,Cell envelope,mtgA:B8GYX9,mtgA,,,-11.2042285979413,-6.38816066524645,-9.4044016339983,#VALUE!
Cell cycle and differentiation,Cell cycle progression,Cell envelope,lpxK:B8GYH3,lpxK,0.001575953915362,0.001706684715791,-11.2042285979413,-6.38816066524645,-9.4044016339983,+8.30
Cell cycle and differentiation,Cell cycle progression,Cell envelope,lpxD:B8GWR3,lpxD,0.005747504775709,0.005728639595243,-11.2042285979413,-6.38816066524645,-9.4044016339983,-0.33
Cell cycle and differentiation,Cell cycle progression,Cell envelope,lpxA:B8GWR1,lpxA,0.010619449239471,0.010377914424096,-11.2042285979413,-6.38816066524645,-9.4044016339983,-2.27
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03435:A0A0H3CEX3,CCNA_03435,0.00778744997636,0.008407913842977,-11.2042285979413,-6.38816066524645,-9.4044016339983,+7.97
Cell cycle and differentiation,Cell cycle progression,Cell envelope,pbpC:A0A0H3CES2,pbpC,0.005743909304528,0.003708972223184,-11.2042285979413,-6.38816066524645,-9.4044016339983,-35.43
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03316:A0A0H3CEK5,CCNA_03316,0.006690104779495,0.004725905458282,-11.2042285979413,-6.38816066524645,-9.4044016339983,-29.36
Cell cycle and differentiation,Cell cycle progression,Cell envelope,rfaE:A0A0H3CE81,rfaE,0.010262369418832,0.009247812607296,-11.2042285979413,-6.38816066524645,-9.4044016339983,-9.89
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03666:A0A0H3CDP7,CCNA_03666,0.006553688658984,0.007596815893399,-11.2042285979413,-6.38816066524645,-9.4044016339983,+15.92
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03856:A0A0H3CDC9,CCNA_03856,0.010310229140032,0.025349799752918,-11.2042285979413,-6.38816066524645,-9.4044016339983,+145.87
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03416:A0A0H3CD77,CCNA_03416,0.002794328388863,0.001928448690987,-11.2042285979413,-6.38816066524645,-9.4044016339983,-30.99
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03726:A0A0H3CCY7,CCNA_03726,0.04946978479663,0.057896074873561,-11.2042285979413,-6.38816066524645,-9.4044016339983,+17.03
Cell cycle and differentiation,Cell cycle progression,Cell envelope,pbpZ:A0A0H3CCU5,pbpZ,,,-11.2042285979413,-6.38816066524645,-9.4044016339983,#VALUE!
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03731:A0A0H3CCB7,CCNA_03731,0.002678560377136,0.002203428795489,-11.2042285979413,-6.38816066524645,-9.4044016339983,-17.74
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03202:A0A0H3CBQ1,CCNA_03202,0.003438906739711,0.005488224253137,-11.2042285979413,-6.38816066524645,-9.4044016339983,+59.59
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03431:A0A0H3CBK3,CCNA_03431,0.010824253583418,0.008700392459592,-11.2042285979413,-6.38816066524645,-9.4044016339983,-19.62
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03029:A0A0H3CB80,CCNA_03029,0.006503539368663,0.005329678804946,-11.2042285979413,-6.38816066524645,-9.4044016339983,-18.05
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02965:A0A0H3CB37,CCNA_02965,0.002604792748318,0.004394303463656,-11.2042285979413,-6.38816066524645,-9.4044016339983,+68.70
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03211:A0A0H3CB18,CCNA_03211,0.002449847230413,0.001912748006799,-11.2042285979413,-6.38816066524645,-9.4044016339983,-21.92
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03153:A0A0H3CAW2,CCNA_03153,0.010722858281603,0.019902041205913,-11.2042285979413,-6.38816066524645,-9.4044016339983,+85.60
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_03113:A0A0H3CAS9,CCNA_03113,0.00038684296836,0.001178584226274,-11.2042285979413,-6.38816066524645,-9.4044016339983,+204.67
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02331:A0A0H3CAE5,CCNA_02331,,,-11.2042285979413,-6.38816066524645,-9.4044016339983,#VALUE!
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02942:A0A0H3CAD1,CCNA_02942,0.010957728459782,0.015283844218548,-11.2042285979413,-6.38816066524645,-9.4044016339983,+39.48
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02650:A0A0H3CAA9,CCNA_02650,0.003763421531694,0.003429940301991,-11.2042285979413,-6.38816066524645,-9.4044016339983,-8.86
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murE:A0A0H3CAA4,murE,0.030142217521503,0.017188133975505,-11.2042285979413,-6.38816066524645,-9.4044016339983,-42.98
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02346:A0A0H3CA79,CCNA_02346,0.003933850390126,0.002804284515953,-11.2042285979413,-6.38816066524645,-9.4044016339983,-28.71
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02190:A0A0H3CA22,CCNA_02190,0.014489391005484,0.012544268099848,-11.2042285979413,-6.38816066524645,-9.4044016339983,-13.42
Cell cycle and differentiation,Cell cycle progression,Cell envelope,spmX:A0A0H3C9Y4,spmX,0.00587666522486,0.004517313284137,-11.2042285979413,-6.38816066524645,-9.4044016339983,-23.13
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02361:A0A0H3C9M2,CCNA_02361,0.001945499041848,0.001696716889732,-11.2042285979413,-6.38816066524645,-9.4044016339983,-12.79
Cell cycle and differentiation,Cell cycle progression,Cell envelope,murF:A0A0H3C9K8,murF,0.023292905498409,0.013716013538545,-11.2042285979413,-6.38816066524645,-9.4044016339983,-41.12
Cell cycle and differentiation,Cell cycle progression,Cell envelope,anmK:A0A0H3C9H8,anmK,0.005266167783875,0.004226820948812,-11.2042285979413,-6.38816066524645,-9.4044016339983,-19.74
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01930:A0A0H3C9G5,CCNA_01930,0.003144132159923,0.002332239530039,-11.2042285979413,-6.38816066524645,-9.4044016339983,-25.82
Cell cycle and differentiation,Cell cycle progression,Cell envelope,lpxC:A0A0H3C9F2,lpxC,0.000248161029066,0.00024257975105,-11.2042285979413,-6.38816066524645,-9.4044016339983,-2.25
Cell cycle and differentiation,Cell cycle progression,Cell envelope,pbpY:A0A0H3C958,pbpY,0.018689707291788,0.015085366531021,-11.2042285979413,-6.38816066524645,-9.4044016339983,-19.29
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01924:A0A0H3C935,CCNA_01924,0.000526348086757,0.000491262044721,-11.2042285979413,-6.38816066524645,-9.4044016339983,-6.67
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02333:A0A0H3C8T4,CCNA_02333,0.004836022546922,0.003634229939136,-11.2042285979413,-6.38816066524645,-9.4044016339983,-24.85
Cell cycle and differentiation,Cell cycle progression,Cell envelope,lpxI:A0A0H3C8Q1,lpxI,0.011604300133016,0.009894567127541,-11.2042285979413,-6.38816066524645,-9.4044016339983,-14.73
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01104:A0A0H3C8N1,CCNA_01104,0.004186966477031,0.002796412942155,-11.2042285979413,-6.38816066524645,-9.4044016339983,-33.21
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_02243:A0A0H3C8K5,CCNA_02243,0.017703553836,0.009987734094922,-11.2042285979413,-6.38816066524645,-9.4044016339983,-43.58
Cell cycle and differentiation,Cell cycle progression,Cell envelope,rsaA:A0A0H3C8J1,rsaA,3.39497549604908,3.0459689665134,-11.2042285979413,-6.38816066524645,-9.4044016339983,-10.28
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01615:A0A0H3C8J0,CCNA_01615,0.007691474106793,0.005316617375637,-11.2042285979413,-6.38816066524645,-9.4044016339983,-30.88
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01553:A0A0H3C8D9,CCNA_01553,0.00055561820201,0.000507154523315,-11.2042285979413,-6.38816066524645,-9.4044016339983,-8.72
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01497:A0A0H3C831,CCNA_01497,0.018036681860942,0.041037747854508,-11.2042285979413,-6.38816066524645,-9.4044016339983,+127.52
Cell cycle and differentiation,Cell cycle progression,Cell envelope,lpxB:A0A0H3C7X4,lpxB,0.006702948342718,0.006654675783045,-11.2042285979413,-6.38816066524645,-9.4044016339983,-0.72
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00784:A0A0H3C7T2,CCNA_00784,0.002597317356891,0.003051933396585,-11.2042285979413,-6.38816066524645,-9.4044016339983,+17.50
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01252:A0A0H3C7P1,CCNA_01252,0.017249367100246,0.010535193937786,-11.2042285979413,-6.38816066524645,-9.4044016339983,-38.92
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00668:A0A0H3C7I7,CCNA_00668,0.002761870761263,0.00244960308082,-11.2042285979413,-6.38816066524645,-9.4044016339983,-11.31
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01225:A0A0H3C7F6,CCNA_01225,0.002842201550363,0.002373037757033,-11.2042285979413,-6.38816066524645,-9.4044016339983,-16.51
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01766:A0A0H3C7C9,CCNA_01766,0.001597628518902,0.000891525413441,-11.2042285979413,-6.38816066524645,-9.4044016339983,-44.20
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01446:A0A0H3C7C8,CCNA_01446,0.011761799685419,0.010298815230767,-11.2042285979413,-6.38816066524645,-9.4044016339983,-12.44
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01439:A0A0H3C7C2,CCNA_01439,0.004276350235155,0.003883950578221,-11.2042285979413,-6.38816066524645,-9.4044016339983,-9.18
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01103:A0A0H3C7B3,CCNA_01103,0.010269974336414,0.008480123498258,-11.2042285979413,-6.38816066524645,-9.4044016339983,-17.43
Cell cycle and differentiation,Cell cycle progression,Cell envelope,perB:A0A0H3C781,perB,0.003710351948486,0.003337440826155,-11.2042285979413,-6.38816066524645,-9.4044016339983,-10.05
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01584:A0A0H3C701,CCNA_01584,0.018858817479747,0.014251526793734,-11.2042285979413,-6.38816066524645,-9.4044016339983,-24.43
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01579:A0A0H3C6Z6,CCNA_01579,0.01911281918165,0.020231907395249,-11.2042285979413,-6.38816066524645,-9.4044016339983,+5.86
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01224:A0A0H3C6T7,CCNA_01224,0.001510606238405,0.001168843924891,-11.2042285979413,-6.38816066524645,-9.4044016339983,-22.62
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00304:A0A0H3C6H2,CCNA_00304,0.006424245048543,0.003763501301543,-11.2042285979413,-6.38816066524645,-9.4044016339983,-41.42
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01392:A0A0H3C6E9,CCNA_01392,0.001325848860057,0.001078081871698,-11.2042285979413,-6.38816066524645,-9.4044016339983,-18.69
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01066:A0A0H3C6E6,CCNA_01066,0.021635778894044,0.022330598783889,-11.2042285979413,-6.38816066524645,-9.4044016339983,+3.21
Cell cycle and differentiation,Cell cycle progression,Cell envelope,pbpX:A0A0H3C6C5,pbpX,0.031053706632935,0.033225337173531,-11.2042285979413,-6.38816066524645,-9.4044016339983,+6.99
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00667:A0A0H3C6B7,CCNA_00667,0.001622091969703,0.001364137232927,-11.2042285979413,-6.38816066524645,-9.4044016339983,-15.90
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00359:A0A0H3C5P3,CCNA_00359,0.015432738499717,0.019563080999894,-11.2042285979413,-6.38816066524645,-9.4044016339983,+26.76
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00466:A0A0H3C5G9,CCNA_00466,0.069136544206379,0.058664893590776,-11.2042285979413,-6.38816066524645,-9.4044016339983,-15.15
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00234:A0A0H3C5G4,CCNA_00234,0.003296363522971,0.003226188279678,-11.2042285979413,-6.38816066524645,-9.4044016339983,-2.13
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01065:A0A0H3C5G2,CCNA_01065,0.013296328408934,0.012891880024667,-11.2042285979413,-6.38816066524645,-9.4044016339983,-3.04
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_01055:A0A0H3C5D1,CCNA_01055,0.006482952517252,0.005434064851857,-11.2042285979413,-6.38816066524645,-9.4044016339983,-16.18
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00164:A0A0H3C5B6,CCNA_00164,0.030003020926403,0.026090473872435,-11.2042285979413,-6.38816066524645,-9.4044016339983,-13.04
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00470:A0A0H3C4R6,CCNA_00470,0.001628167222511,0.001015986841965,-11.2042285979413,-6.38816066524645,-9.4044016339983,-37.60
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00215:A0A0H3C4Q7,CCNA_00215,0.262355300525853,0.198666666716588,-11.2042285979413,-6.38816066524645,-9.4044016339983,-24.28
Cell cycle and differentiation,Cell cycle progression,Cell envelope,CCNA_00780:A0A0H3C4L3,CCNA_00780,0.002350927087275,0.001048617081608,-11.2042285979413,-6.38816066524645,-9.4044016339983,-55.40
